loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,chargeoff_within_12_mths,pub_rec_bankruptcies,tax_liens,revol_util_missing,loan_to_income,installment_ratio,credit_age_years,loan_duration_days,high_dti_flag,high_interest_flag,target_default
4000,4000, 36 months,9.99,129.05,B,B1,green sustainable packaging,1 year,RENT,31104.0,Source Verified,2011-06-01,Fully Paid,major_purchase,601xx,IL,8.95,0,2000-10-01,1,0.0,0.0,2,0,0,21.72,13,2014-07-01,2015-07-01,0.0,0.0,0.0,0.0,0,0.1286008230452675,0.004148984053497943,10.67123287671233,1126.0,0,0,0
6400,6400, 36 months,17.49,229.75,D,D5,Baptist Hospital,2 years,RENT,34200.0,Verified,2011-06-01,Fully Paid,other,331xx,FL,15.89,0,2001-05-01,3,0.0,0.0,12,0,15791,99.3,20,2014-06-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.1871345029239766,0.006717836257309941,10.09041095890411,1096.0,0,1,0
1500,1500, 60 months,12.99,34.13,C,C1,Truckee Meadows Optical,5 years,RENT,25690.0,Not Verified,2011-05-01,Fully Paid,other,894xx,NV,6.91,2,2004-04-01,0,12.0,0.0,8,0,1245,37.7,18,2012-04-01,2013-10-01,0.0,0.0,0.0,0.0,0,0.05838847800700662,0.001328532502919424,7.0849315068493155,336.0,0,0,0
25000,25000, 60 months,11.49,549.69,B,B4,Peopleclick Authoria,< 1 year,MORTGAGE,110000.04,Verified,2011-06-01,Fully Paid,debt_consolidation,021xx,MA,13.73,0,1996-07-01,0,0.0,0.0,14,0,9752,13.7,37,2013-06-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.22727264462812924,0.004997180001025455,14.926027397260274,731.0,0,0,0
9000,9000, 36 months,13.99,307.56,C,C3,Hennessey Public Schools,10+ years,RENT,66000.0,Source Verified,2011-05-01,Fully Paid,major_purchase,737xx,OK,8.51,0,2006-02-01,1,0.0,86.0,3,1,924,15.9,4,2013-02-01,2013-03-01,0.0,0.0,1.0,0.0,0,0.13636363636363635,0.00466,5.2465753424657535,642.0,0,0,0
12000,12000, 60 months,15.99,291.76,D,D2,Southeast Georgia Health ystem,9 years,MORTGAGE,50000.0,Not Verified,2011-05-01,Fully Paid,credit_card,315xx,GA,18.89,1,1997-07-01,0,18.0,0.0,11,0,18271,42.3,38,2013-07-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.24,0.0058352,13.841095890410958,792.0,0,1,0
18000,18000, 36 months,9.99,580.73,B,B1,Kontera,< 1 year,MORTGAGE,200000.0,Source Verified,2011-05-01,Fully Paid,debt_consolidation,606xx,IL,4.19,0,1997-12-01,0,24.0,0.0,8,0,0,0.0,31,2011-11-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.09,0.0029036500000000002,13.421917808219177,184.0,0,0,0
21000,21000, 60 months,11.99,467.03,B,B5,Mass General Medical Group,3 years,MORTGAGE,65000.0,Verified,2011-05-01,Fully Paid,home_improvement,021xx,MA,9.03,0,2001-12-01,0,0.0,0.0,13,0,23381,47.0,29,2014-01-01,2015-10-01,0.0,0.0,0.0,0.0,0,0.3230769230769231,0.0071850769230769225,9.419178082191781,976.0,0,0,0
10000,10000, 36 months,9.99,322.63,B,B1,Regional Elite Airlines Services,2 years,RENT,24996.0,Not Verified,2011-05-01,Fully Paid,debt_consolidation,240xx,VA,8.07,0,2001-01-01,0,0.0,0.0,3,0,2184,52.0,11,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.4000640102416387,0.012907265162425989,10.334246575342465,1127.0,0,0,0
6100,6100, 36 months,14.79,210.84,C,C4,usps post office,4 years,MORTGAGE,72000.0,Not Verified,2011-05-01,Charged Off,home_improvement,446xx,OH,19.78,0,1999-06-01,1,0.0,97.0,14,1,13635,87.4,32,2013-04-01,2013-07-01,0.0,0.0,1.0,0.0,0,0.08472222222222223,0.0029283333333333336,11.923287671232877,701.0,0,0,1
1000,1000, 60 months,13.49,23.01,C,C2,Unknown,Unknown,RENT,30000.0,Not Verified,2011-05-01,Charged Off,other,134xx,NY,9.88,0,1999-11-01,1,0.0,0.0,8,0,5947,58.9,10,2011-11-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.0007670000000000001,11.504109589041096,184.0,0,0,1
10000,10000, 36 months,7.49,311.02,A,A4,FoxFire Systems Group,5 years,RENT,58216.0,Source Verified,2011-06-01,Fully Paid,debt_consolidation,852xx,AZ,14.49,0,1996-11-01,0,0.0,0.0,7,0,19300,84.3,26,2013-03-01,2015-03-01,0.0,0.0,0.0,0.0,0,0.17177408272639824,0.0053425175209564375,14.58904109589041,639.0,0,0,0
3300,3300, 36 months,12.99,111.18,C,C1,JPMorgan Chase Bank ,2 years,RENT,33000.0,Source Verified,2011-05-01,Fully Paid,other,430xx,OH,20.69,0,2005-12-01,1,59.0,0.0,16,0,735,35.0,21,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.1,0.0033690909090909093,5.416438356164384,1127.0,1,0,0
9550,9550, 36 months,7.49,297.03,A,A4,Oak Valley Center,1 year,RENT,70446.2,Source Verified,2011-06-01,Fully Paid,debt_consolidation,200xx,DC,15.54,0,1980-11-01,0,37.0,0.0,10,0,17551,50.0,28,2014-06-01,2016-03-01,0.0,0.0,0.0,0.0,0,0.13556444492392777,0.004216409117880028,30.6,1096.0,0,0,0
26000,26000, 60 months,12.99,591.45,C,C1,primary Pediatrics,10+ years,RENT,47000.0,Verified,2011-06-01,Fully Paid,debt_consolidation,211xx,MD,16.67,0,1988-07-01,0,0.0,0.0,6,0,26892,58.0,10,2015-07-01,2015-07-01,0.0,0.0,0.0,0.0,0,0.5531914893617021,0.012584042553191491,22.931506849315067,1491.0,0,0,0
1000,1000, 36 months,13.49,33.94,C,C2,UNITED STATES MARINE CORPS,10+ years,MORTGAGE,48000.0,Source Verified,2011-05-01,Fully Paid,small_business,922xx,CA,12.72,0,2002-05-01,1,54.0,0.0,4,0,2093,36.1,12,2011-07-01,2015-07-01,0.0,0.0,0.0,0.0,0,0.020833333333333332,0.0007070833333333333,9.005479452054795,61.0,0,0,0
8000,8000, 36 months,8.49,252.51,A,A5,Florida Farm Bureau Insurance Company,1 year,MORTGAGE,55000.0,Not Verified,2011-06-01,Fully Paid,car,335xx,FL,16.47,0,1996-09-01,1,61.0,0.0,9,0,11324,45.5,27,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.14545454545454545,0.004591090909090909,14.756164383561643,1096.0,0,0,0
13500,13500, 36 months,6.99,416.78,A,A3,Schechner Lifson Corp,10+ years,RENT,53000.0,Source Verified,2011-06-01,Fully Paid,debt_consolidation,070xx,NJ,26.33,0,1984-02-01,0,0.0,0.0,11,0,13708,36.7,24,2013-08-01,2014-10-01,0.0,0.0,0.0,0.0,0,0.25471698113207547,0.00786377358490566,27.34794520547945,792.0,1,0,0
12000,12000, 36 months,9.99,387.15,B,B1,Saks Fifth Avenue,< 1 year,RENT,48605.0,Verified,2011-05-01,Fully Paid,debt_consolidation,100xx,NY,13.48,0,2005-01-01,0,0.0,0.0,10,0,21117,58.2,12,2012-08-01,2015-10-01,0.0,0.0,0.0,0.0,0,0.24688818022837156,0.007965229914617837,6.331506849315068,458.0,0,0,0
9600,9600, 36 months,13.99,328.06,C,C3,Riverside Community College District,10+ years,MORTGAGE,130000.0,Source Verified,2011-05-01,Charged Off,home_improvement,902xx,CA,19.37,0,1986-12-01,1,0.0,0.0,12,0,25032,90.9,39,2013-04-01,2013-08-01,0.0,0.0,0.0,0.0,0,0.07384615384615385,0.0025235384615384616,24.43013698630137,701.0,0,0,1
4000,4000, 36 months,5.42,120.64,A,A1,MCM Integrated Technologies Ltd.,10+ years,MORTGAGE,96000.0,Not Verified,2011-05-01,Fully Paid,major_purchase,850xx,AZ,6.47,0,2001-11-01,0,0.0,0.0,8,0,17830,32.0,18,2012-08-01,2015-12-01,0.0,0.0,0.0,0.0,0,0.041666666666666664,0.0012566666666666666,9.501369863013698,458.0,0,0,0
4200,4200, 36 months,5.99,127.76,A,A2,Ferguson-Florissant School District,6 years,MORTGAGE,40000.0,Source Verified,2011-06-01,Fully Paid,car,630xx,MO,8.88,0,1997-03-01,1,0.0,0.0,8,0,4579,18.7,14,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.105,0.0031940000000000002,14.26027397260274,1096.0,0,0,0
15000,15000, 60 months,14.79,355.2,C,C4,Guardian Life Insurance Company,6 years,MORTGAGE,160000.0,Verified,2011-06-01,Fully Paid,home_improvement,917xx,CA,10.22,0,1993-11-01,1,68.0,0.0,16,0,27891,49.4,35,2015-10-01,2015-10-01,0.0,0.0,0.0,0.0,0,0.09375,0.0022199999999999998,17.59178082191781,1583.0,0,0,0
11525,11525, 36 months,10.59,375.08,B,B2,"H&H Agency, Inc.",4 years,RENT,78262.34,Source Verified,2011-05-01,Fully Paid,debt_consolidation,926xx,CA,15.98,0,2000-10-01,1,0.0,0.0,6,0,19380,66.4,9,2013-02-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.14726112201602967,0.004792598841281771,10.586301369863014,642.0,0,0,0
14400,14400, 60 months,15.99,350.11,D,D2,Unknown,Unknown,MORTGAGE,51800.0,Verified,2011-05-01,Charged Off,debt_consolidation,062xx,CT,10.96,0,2000-01-01,0,80.0,88.0,9,1,17573,73.8,17,2013-05-01,2016-05-01,0.0,0.0,1.0,0.0,0,0.277992277992278,0.0067588803088803094,11.336986301369864,731.0,0,1,1
3000,3000, 36 months,5.99,91.26,A,A2,Hackley School,10+ years,MORTGAGE,87600.0,Source Verified,2011-05-01,Fully Paid,car,109xx,NY,16.67,0,1994-05-01,0,0.0,0.0,22,0,69130,5.7,55,2013-05-01,2013-05-01,0.0,0.0,0.0,0.0,0,0.03424657534246575,0.0010417808219178083,17.01095890410959,731.0,0,0,0
28800,19025, 60 months,21.36,518.56,F,F4,leam drilling systems,8 years,MORTGAGE,225000.0,Verified,2011-06-01,Charged Off,other,773xx,TX,5.87,0,1999-09-01,1,44.0,0.0,10,0,11164,74.4,27,2015-08-01,2016-03-01,0.0,0.0,0.0,0.0,0,0.128,0.002304711111111111,11.756164383561643,1522.0,0,1,1
16000,16000, 36 months,14.79,553.01,C,C4,Greenfield Health System - Henry Ford,1 year,MORTGAGE,110000.0,Verified,2011-05-01,Charged Off,renewable_energy,481xx,MI,23.78,0,1994-05-01,3,0.0,0.0,8,0,25950,90.1,29,2011-09-01,2012-04-01,0.0,0.0,0.0,0.0,0,0.14545454545454545,0.005027363636363636,17.01095890410959,123.0,1,0,1
6400,6400, 36 months,11.99,212.55,B,B5,"Lithium Technologies, Inc.",4 years,RENT,90000.0,Not Verified,2011-05-01,Fully Paid,other,946xx,CA,5.0,0,2000-01-01,0,0.0,0.0,4,0,2331,58.3,8,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.07111111111111111,0.002361666666666667,11.336986301369864,1127.0,0,0,0
8675,8675, 36 months,15.99,304.95,D,D2,Lowe's Home Improvement,7 years,RENT,42000.0,Verified,2011-05-01,Fully Paid,debt_consolidation,027xx,MA,21.29,0,1997-06-01,2,30.0,0.0,10,0,2139,69.0,19,2014-02-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.20654761904761904,0.007260714285714285,13.923287671232877,1007.0,1,1,0
3000,3000, 36 months,16.89,106.8,D,D4,Unknown,Unknown,RENT,39600.0,Source Verified,2011-05-01,Charged Off,moving,935xx,CA,8.03,0,2006-12-01,1,0.0,86.0,6,1,7885,86.6,10,2012-06-01,2012-11-01,0.0,0.0,1.0,0.0,0,0.07575757575757576,0.002696969696969697,4.416438356164384,397.0,0,1,1
25000,16850, 36 months,7.49,524.07,A,A4,HBO,< 1 year,OWN,150075.0,Verified,2011-06-01,Fully Paid,moving,113xx,NY,6.4,0,1992-09-01,0,0.0,0.0,7,0,0,0.0,28,2014-06-01,2014-07-01,0.0,0.0,0.0,0.0,0,0.16658337497917708,0.0034920539730134937,18.75890410958904,1096.0,0,0,0
8000,8000, 36 months,11.49,263.78,B,B4,Overwatch Systems,2 years,MORTGAGE,78420.0,Verified,2011-05-01,Fully Paid,home_improvement,750xx,TX,4.13,0,1995-07-01,2,37.0,0.0,12,0,0,0.0,30,2013-09-01,2013-09-01,0.0,0.0,0.0,0.0,0,0.102014792144861,0.003363682733996429,15.843835616438357,854.0,0,0,0
25000,25000, 60 months,13.49,575.12,C,C2,Cobb EMC,5 years,MORTGAGE,145000.0,Verified,2011-06-01,Fully Paid,debt_consolidation,301xx,GA,28.88,0,1999-04-01,0,0.0,0.0,18,0,59805,30.2,50,2014-12-01,2016-03-01,0.0,0.0,0.0,0.0,0,0.1724137931034483,0.003966344827586207,12.175342465753424,1279.0,1,0,0
12000,12000, 36 months,10.99,392.81,B,B3,"Hyundai Marine & Fire Insurance Co, Ltd",1 year,RENT,45000.0,Source Verified,2011-05-01,Fully Paid,car,076xx,NJ,12.32,0,2002-10-01,0,0.0,0.0,12,0,21897,40.3,27,2012-06-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.26666666666666666,0.008729111111111111,8.586301369863014,397.0,0,0,0
10000,10000, 36 months,10.59,325.45,B,B2,BioPharm Systems,3 years,MORTGAGE,115000.0,Not Verified,2011-05-01,Fully Paid,credit_card,949xx,CA,2.67,0,1994-12-01,2,0.0,103.0,9,1,2125,16.2,16,2013-06-01,2013-06-01,0.0,0.0,1.0,0.0,0,0.08695652173913043,0.00283,16.424657534246574,762.0,0,0,0
8000,8000, 60 months,13.49,184.04,C,C2,Edgen Murray Corporation,5 years,MORTGAGE,103050.0,Not Verified,2011-05-01,Charged Off,debt_consolidation,626xx,IL,14.45,0,2000-02-01,0,50.0,0.0,10,0,30884,84.6,43,2013-05-01,2013-09-01,0.0,0.0,0.0,0.0,0,0.07763221737020863,0.0017859291606016495,11.252054794520548,731.0,0,0,1
10000,10000, 60 months,17.99,253.88,E,E1,estenson logistics,7 years,MORTGAGE,60000.0,Not Verified,2011-05-01,Charged Off,home_improvement,925xx,CA,22.98,0,2000-07-01,1,0.0,0.0,13,0,6751,45.0,17,2014-01-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.16666666666666666,0.0042313333333333335,10.838356164383562,976.0,1,1,1
8000,8000, 36 months,5.99,243.34,A,A2,Salvation Army,2 years,RENT,43200.0,Not Verified,2011-05-01,Fully Paid,debt_consolidation,954xx,CA,2.22,0,1989-06-01,1,0.0,0.0,6,0,2799,10.5,13,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.18518518518518517,0.0056328703703703705,21.92876712328767,1127.0,0,0,0
6400,6400, 36 months,8.49,202.01,A,A5,Cherokee County Board of Education,10+ years,MORTGAGE,40740.0,Source Verified,2011-05-01,Fully Paid,home_improvement,301xx,GA,29.16,0,2000-05-01,1,33.0,0.0,9,0,1309,17.7,18,2014-06-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.15709376534118802,0.004958517427589592,11.005479452054795,1127.0,1,0,0
21725,21725, 60 months,12.99,494.2,C,C1,Modesto City Schools,3 years,MORTGAGE,76000.0,Verified,2011-05-01,Fully Paid,major_purchase,953xx,CA,14.67,0,2000-11-01,2,0.0,0.0,10,0,4262,27.9,26,2011-09-01,2011-09-01,0.0,0.0,0.0,0.0,0,0.2858552631578947,0.006502631578947368,10.501369863013698,123.0,0,0,0
4075,4075, 36 months,5.42,122.91,A,A1,HSBC Arena,10+ years,RENT,70000.0,Verified,2011-05-01,Fully Paid,debt_consolidation,346xx,FL,19.44,0,1986-10-01,0,0.0,0.0,14,0,11072,30.8,29,2014-06-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.05821428571428571,0.0017558571428571428,24.5972602739726,1127.0,0,0,0
20000,12575, 60 months,16.49,309.09,D,D3,self,10+ years,MORTGAGE,71880.0,Source Verified,2011-06-01,Charged Off,other,959xx,CA,20.07,0,1984-02-01,0,0.0,0.0,7,0,10388,65.7,14,2012-11-01,2013-05-01,0.0,0.0,0.0,0.0,0,0.27824151363383415,0.004300083472454089,27.34794520547945,519.0,1,1,1
10575,10575, 36 months,6.99,326.48,A,A3,Force Capital Management,4 years,MORTGAGE,250000.0,Source Verified,2011-06-01,Fully Paid,debt_consolidation,079xx,NJ,2.23,0,2000-04-01,0,0.0,0.0,7,0,1592,17.7,17,2011-07-01,2015-12-01,0.0,0.0,0.0,0.0,0,0.0423,0.0013059200000000001,11.172602739726027,30.0,0,0,0
7000,7000, 36 months,10.99,229.14,B,B3,Care Giver Homes,< 1 year,RENT,35000.0,Verified,2011-06-01,Fully Paid,debt_consolidation,025xx,MA,13.23,1,2002-10-01,0,22.0,0.0,14,0,8355,66.4,27,2014-04-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.2,0.0065468571428571425,8.67123287671233,1035.0,0,0,0
3000,3000, 36 months,10.99,98.21,B,B3,Texas Commission on Environmental Quality,5 years,MORTGAGE,45000.0,Not Verified,2011-05-01,Fully Paid,other,794xx,TX,22.48,0,1998-10-01,0,0.0,0.0,4,0,1936,96.8,39,2014-02-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.06666666666666667,0.0021824444444444443,12.58904109589041,1007.0,1,0,0
3600,3600, 36 months,10.59,117.17,B,B2,PCS PHOSPHATE,10+ years,OWN,120000.0,Not Verified,2011-05-01,Fully Paid,home_improvement,320xx,FL,12.27,1,1983-10-01,0,12.0,0.0,7,0,17110,65.8,18,2014-06-01,2015-04-01,0.0,0.0,0.0,0.0,0,0.03,0.0009764166666666667,27.6,1127.0,0,0,0
4800,4800, 36 months,6.99,148.19,A,A3,Delta Airlines,10+ years,MORTGAGE,76176.0,Verified,2011-05-01,Fully Paid,home_improvement,302xx,GA,23.3,0,1994-03-01,0,0.0,0.0,9,0,32418,45.9,29,2013-02-01,2013-02-01,0.0,0.0,0.0,0.0,0,0.0630119722747322,0.0019453633690401176,17.17808219178082,642.0,1,0,0
2500,2500, 36 months,5.99,76.05,A,A2,Unknown,3 years,RENT,22178.61,Not Verified,2011-05-01,Fully Paid,small_business,054xx,VT,5.84,0,2001-11-01,0,0.0,0.0,4,0,287,9.6,16,2013-12-01,2016-02-01,0.0,0.0,0.0,0.0,0,0.112721221032337,0.0034289795438036917,9.501369863013698,945.0,0,0,0
35000,35000, 60 months,20.62,939.41,F,F2,IBM,5 years,MORTGAGE,130000.0,Verified,2011-06-01,Fully Paid,home_improvement,440xx,OH,21.16,0,1994-05-01,0,0.0,0.0,16,0,31831,93.6,41,2015-03-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.2692307692307692,0.007226230769230769,17.095890410958905,1369.0,1,1,0
4400,4400, 36 months,15.23,153.03,C,C5,toyota of hackensack,< 1 year,RENT,60000.0,Verified,2011-05-01,Fully Paid,major_purchase,071xx,NJ,23.08,0,2001-02-01,3,0.0,0.0,11,0,2573,32.6,24,2013-09-01,2015-07-01,0.0,0.0,0.0,0.0,0,0.07333333333333333,0.0025505,10.24931506849315,854.0,1,1,0
20000,20000, 36 months,13.49,678.61,C,C2,Deco Security Services,8 years,RENT,75000.0,Verified,2011-05-01,Charged Off,debt_consolidation,452xx,OH,14.14,2,1997-02-01,0,15.0,0.0,10,0,21972,44.6,48,2012-02-01,2012-06-01,0.0,0.0,0.0,0.0,0,0.26666666666666666,0.009048133333333333,14.252054794520548,276.0,0,0,1
8000,8000, 36 months,18.79,292.4,E,E3,Assumption College,3 years,MORTGAGE,85000.0,Source Verified,2011-05-01,Fully Paid,home_improvement,020xx,MA,6.2,1,1996-08-01,1,3.0,0.0,3,0,812,90.2,13,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.09411764705882353,0.00344,14.756164383561643,1127.0,0,1,0
9000,9000, 36 months,10.59,292.91,B,B2,Bunge,9 years,RENT,174708.0,Source Verified,2011-05-01,Fully Paid,debt_consolidation,104xx,NY,8.94,0,1996-12-01,0,45.0,0.0,20,0,23184,42.4,51,2012-12-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.051514527096641255,0.0016765689035419102,14.421917808219177,580.0,0,0,0
25000,25000, 36 months,10.59,813.63,B,B2,Pittsburgh Gateways,2 years,MORTGAGE,100596.0,Verified,2011-05-01,Fully Paid,debt_consolidation,152xx,PA,7.93,0,1999-12-01,0,0.0,0.0,11,0,24390,38.5,12,2013-10-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.2485188277863931,0.00808809495407372,11.421917808219177,884.0,0,0,0
25475,25475, 60 months,16.89,631.62,D,D4,Dominion Enterprises,6 years,RENT,48000.0,Verified,2011-06-01,Current,credit_card,853xx,AZ,23.52,0,1994-10-01,0,0.0,0.0,8,0,19593,91.6,30,2016-05-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.5307291666666667,0.01315875,16.676712328767124,1796.0,1,1,0
2500,2500, 36 months,13.99,85.44,C,C3,E-Cycle,< 1 year,RENT,26004.0,Source Verified,2011-05-01,Fully Paid,debt_consolidation,430xx,OH,21.0,0,2007-03-01,1,0.0,0.0,5,0,1312,72.9,6,2014-02-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.09613905552991847,0.003285648361790494,4.16986301369863,1007.0,1,0,0
6075,6075, 60 months,17.49,152.59,D,D5,usbank,< 1 year,RENT,19200.0,Verified,2011-05-01,Fully Paid,debt_consolidation,971xx,OR,20.06,0,2005-07-01,0,41.0,0.0,6,0,4094,55.3,8,2015-06-01,2015-07-01,0.0,0.0,0.0,0.0,0,0.31640625,0.007947395833333334,5.835616438356165,1492.0,1,1,0
2400,2400, 36 months,7.49,74.65,A,A4,Saint Vincent Health System,4 years,MORTGAGE,156000.0,Not Verified,2011-05-01,Fully Paid,other,440xx,OH,12.42,0,1997-01-01,0,0.0,0.0,8,0,22356,87.7,31,2014-06-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.015384615384615385,0.0004785256410256411,14.336986301369864,1127.0,0,0,0
20000,20000, 60 months,11.99,444.79,B,B5,"Perry Management, Inc.",5 years,RENT,38000.0,Verified,2011-05-01,Fully Paid,debt_consolidation,285xx,NC,25.71,0,1993-11-01,1,0.0,0.0,16,0,1559,2.6,29,2012-05-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.5263157894736842,0.011705,17.506849315068493,366.0,1,0,0
12000,12000, 60 months,20.25,319.6,F,F1,Becton and Dickenson ,< 1 year,MORTGAGE,62000.0,Not Verified,2011-06-01,Fully Paid,debt_consolidation,537xx,WI,4.8,0,2004-04-01,0,41.0,0.0,4,0,0,0.0,9,2012-11-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.1935483870967742,0.005154838709677419,7.16986301369863,519.0,0,1,0
30000,30000, 60 months,19.69,789.66,E,E5,Fawcett Memorial Hospital,4 years,MORTGAGE,84000.0,Verified,2011-06-01,Fully Paid,home_improvement,342xx,FL,16.13,0,1996-02-01,0,51.0,0.0,8,0,19445,88.4,23,2016-05-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.35714285714285715,0.009400714285714285,15.33972602739726,1796.0,0,1,0
9000,9000, 36 months,15.62,314.73,D,D1,Alief ISD,3 years,MORTGAGE,49633.0,Verified,2011-05-01,Fully Paid,debt_consolidation,774xx,TX,11.56,2,2003-07-01,0,11.0,0.0,19,0,6353,27.4,21,2012-01-01,2012-12-01,0.0,0.0,0.0,0.0,0,0.1813309693147704,0.006341143996937522,7.838356164383562,245.0,0,1,0
8000,8000, 36 months,8.49,252.51,A,A5,Paychex,1 year,MORTGAGE,96000.0,Source Verified,2011-06-01,Charged Off,home_improvement,060xx,CT,15.81,0,1995-03-01,2,0.0,0.0,16,0,41859,29.8,40,2012-10-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.08333333333333333,0.0026303125,16.263013698630136,488.0,0,0,1
25000,25000, 60 months,11.49,549.69,B,B4,American Aerospace Corp,10+ years,MORTGAGE,90372.0,Verified,2011-06-01,Fully Paid,other,321xx,FL,14.41,0,1991-04-01,0,0.0,0.0,7,0,95506,34.4,16,2013-04-01,2015-09-01,0.0,0.0,0.0,0.0,0,0.27663435577391227,0.0060825255610144745,20.18082191780822,670.0,0,0,0
1800,1800, 36 months,11.49,59.35,B,B4,USPS,4 years,RENT,48000.0,Not Verified,2011-05-01,Fully Paid,debt_consolidation,028xx,RI,11.63,0,1999-10-01,0,71.0,0.0,6,0,634,70.4,16,2011-12-01,2015-09-01,0.0,0.0,0.0,0.0,0,0.0375,0.0012364583333333333,11.58904109589041,214.0,0,0,0
3600,3600, 60 months,16.49,88.49,D,D3,solil management,5 years,OWN,31243.0,Not Verified,2011-05-01,Charged Off,car,112xx,NY,5.03,0,2007-05-01,1,0.0,0.0,5,0,2988,29.0,5,2014-06-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.11522581058157028,0.002832314438434209,4.002739726027397,1127.0,0,1,1
6000,6000, 60 months,13.49,138.03,C,C2,MVLA Unified School District,6 years,MORTGAGE,105996.0,Source Verified,2011-05-01,Charged Off,other,946xx,CA,17.79,0,1994-11-01,1,0.0,0.0,11,0,5110,55.5,37,2012-11-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.056605909656968184,0.0013022189516585531,16.506849315068493,550.0,0,0,1
20000,20000, 60 months,20.25,532.67,F,F1,Clipper Windpower,6 years,RENT,72000.0,Verified,2011-05-01,Current,small_business,802xx,CO,8.72,0,2005-03-01,2,0.0,0.0,3,0,7688,84.4,5,2016-05-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.2777777777777778,0.007398194444444444,6.16986301369863,1827.0,0,1,0
35000,35000, 60 months,15.23,836.88,C,C5,"CPS Distributors,Inc",10+ years,MORTGAGE,65000.0,Verified,2011-05-01,Charged Off,credit_card,826xx,WY,25.13,0,1999-09-01,3,0.0,0.0,11,0,10675,30.1,27,2015-03-01,2015-08-01,0.0,0.0,0.0,0.0,0,0.5384615384615384,0.012875076923076923,11.67123287671233,1400.0,1,1,1
4000,4000, 60 months,10.99,86.95,B,B3,"Owens Illinois, Inc.",8 years,RENT,70800.0,Not Verified,2011-05-01,Fully Paid,car,436xx,OH,6.05,0,1987-10-01,0,41.0,0.0,10,0,1366,14.2,26,2016-04-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.05649717514124294,0.0012281073446327685,23.5972602739726,1797.0,0,0,0
10000,10000, 36 months,10.59,325.45,B,B2,Blood Center of the Pacific,10+ years,RENT,46000.0,Source Verified,2011-05-01,Fully Paid,debt_consolidation,940xx,CA,7.43,0,1994-12-01,0,75.0,0.0,3,0,10187,25.0,21,2014-03-01,2014-03-01,0.0,0.0,0.0,0.0,0,0.21739130434782608,0.007075,16.424657534246574,1035.0,0,0,0
17500,17500, 60 months,19.69,460.63,E,E5,Jacobs Engineering,5 years,OWN,75500.0,Verified,2011-06-01,Fully Paid,other,296xx,SC,17.93,0,2005-01-01,2,0.0,0.0,8,0,17561,95.4,11,2014-10-01,2014-10-01,0.0,0.0,0.0,0.0,0,0.23178807947019867,0.006101059602649007,6.416438356164384,1218.0,0,1,0
9200,9200, 36 months,10.99,301.16,B,B3,"Innomed, inc",3 years,OWN,30200.0,Source Verified,2011-05-01,Fully Paid,debt_consolidation,313xx,GA,15.93,0,1997-09-01,0,0.0,0.0,9,0,15812,57.9,22,2014-06-01,2014-10-01,0.0,0.0,0.0,0.0,0,0.304635761589404,0.009972185430463578,13.67123287671233,1127.0,0,0,0
